,アイテム,識別子,ラベル,地域,緯度,経度
590,https://mediaarts-db.bunka.go.jp/id/C45337,C45337,テンゲン,東京都千代田区岩本町2-19-5,35.6943297,139.7788069
591,https://mediaarts-db.bunka.go.jp/id/C45369,C45369,SOEDESCO Publishing B.V.,"Hoogvliet, Rotterdam, Netherlands",51.8615899,4.3580323
592,https://mediaarts-db.bunka.go.jp/id/C45370,C45370,ユードー,東京都港区新橋3-11-8,35.6661735,139.7557245
593,https://mediaarts-db.bunka.go.jp/id/C45372,C45372,Microsoft Studios,"Redmond, WA",47.6739881,-122.121512
594,https://mediaarts-db.bunka.go.jp/id/C45373,C45373,Team 17 Software Limited,"Wakefield, England",53.683298,-1.505924
595,https://mediaarts-db.bunka.go.jp/id/C45494,C45494,Bizarre Creations,"Liverpool, England",53.4083714,-2.9915726
596,https://mediaarts-db.bunka.go.jp/id/C45504,C45504,Square Enix Ltd,東京都新宿区,35.6938253,139.7033559
597,https://mediaarts-db.bunka.go.jp/id/C45442,C45442,"Armature Studio, LLC","Austin, Texas, United States",30.267153,-97.7430608
598,https://mediaarts-db.bunka.go.jp/id/C45451,C45451,Empire Interactive,"London, England",51.5072178,-0.1275862
599,https://mediaarts-db.bunka.go.jp/id/C45584,C45584,Vector Unit Inc,"San Rafael, California",37.9735346,-122.5310874
600,https://mediaarts-db.bunka.go.jp/id/C46800,C46800,東洋経済新報社,東京都中央区,35.6706392,139.7719892
601,https://mediaarts-db.bunka.go.jp/id/C46807,C46807,ジーウォーク,東京都目黒区,35.6414529,139.6980773
602,https://mediaarts-db.bunka.go.jp/id/C46808,C46808,ぎょうせい,東京都中央区,35.6706392,139.7719892
603,https://mediaarts-db.bunka.go.jp/id/C46816,C46816,INAX,東京都中央区,35.6706392,139.7719892
604,https://mediaarts-db.bunka.go.jp/id/C46863,C46863,北樹出版,東京都目黒区,35.6414529,139.6980773
605,https://mediaarts-db.bunka.go.jp/id/C46867,C46867,朝日ソノラマ,東京都中央区,35.6706392,139.7719892
606,https://mediaarts-db.bunka.go.jp/id/C44937,C44937,フォグ,東京都町田市玉川学園3丁目13番27号,35.5632771,139.452625
607,https://mediaarts-db.bunka.go.jp/id/C44936,C44936,ファンユニット,大阪府大阪市西区江戸堀1-25-13,34.6883849,135.4924611
608,https://mediaarts-db.bunka.go.jp/id/C44938,C44938,フライハイワークス株式会社,東京都台東区駒形,35.7074262,139.7952457
609,https://mediaarts-db.bunka.go.jp/id/C44939,C44939,フリュー株式会社,東京都渋谷区鶯谷町2番3号COMSビル2F,35.6537878,139.7043445
610,https://mediaarts-db.bunka.go.jp/id/C44956,C44956,メディア・ファイブ,埼玉県さいたま市,35.8616486,139.6454782
611,https://mediaarts-db.bunka.go.jp/id/C44928,C44928,ピグミースタジオ,大阪府大阪市中央区南本町2-4-10,34.6829256,135.5047554
612,https://mediaarts-db.bunka.go.jp/id/C44934,C44934,ビヨンド・インタラクティブ株式会社,神奈川県横浜市,35.4436739,139.6379639
613,https://mediaarts-db.bunka.go.jp/id/C44935,C44935,びんぼうソフト,埼玉県さいたま市,35.8616486,139.6454782
614,https://mediaarts-db.bunka.go.jp/id/C44932,C44932,ヒューネックス株式会社,東京都国分寺市南町3-8-19 グランシャリオ国分寺壱番館202号室,35.6976451,139.4812105
615,https://mediaarts-db.bunka.go.jp/id/C44933,C44933,ヒューマン,東京都武蔵野市吉祥寺南町四丁目4番13号,35.6995289,139.587252
616,https://mediaarts-db.bunka.go.jp/id/C44929,C44929,ビスコ,京都府京都市中京区猪熊通蛸薬師下る下瓦町581三原ビル3階,35.0057883,135.7503031
617,https://mediaarts-db.bunka.go.jp/id/C44930,C44930,ビック東海,静岡県静岡市,34.9755668,138.3826773
618,https://mediaarts-db.bunka.go.jp/id/C44921,C44921,ネットレヴォ,神奈川県横浜市神奈川区西神奈川,35.4809861,139.630864
619,https://mediaarts-db.bunka.go.jp/id/C44918,C44918,ナムコ,東京都大田区矢口2-1-21,35.5640315,139.6955298
620,https://mediaarts-db.bunka.go.jp/id/C44919,C44919,ネクソンジャパン,東京都中央区,35.6706392,139.7719892
621,https://mediaarts-db.bunka.go.jp/id/C44915,C44915,トライエース,東京都港区芝3丁目8番2号,35.6523586,139.7474402
622,https://mediaarts-db.bunka.go.jp/id/C44916,C44916,ドラキュー,大阪府大阪市北区梅田2丁目6-20　パシフィックマークス西梅田ビル501,34.6972507,135.490506
623,https://mediaarts-db.bunka.go.jp/id/C44917,C44917,トレジャー,東京都中野区新井2-35-10,35.7121332,139.6622088
624,https://mediaarts-db.bunka.go.jp/id/C44922,C44922,パオン・ディーピー,東京都北区田端1-21-8 NSKビル,35.737882,139.7602165
625,https://mediaarts-db.bunka.go.jp/id/C44920,C44920,ネットファーム・コミュニケーションズ株式会社,北海道札幌市中央区大通西5丁目1-1,43.0596988,141.3504379
626,https://mediaarts-db.bunka.go.jp/id/C44924,C44924,バンダイ,東京都台東区駒形一丁目4番8号,35.7072937,139.7946464
627,https://mediaarts-db.bunka.go.jp/id/C44925,C44925,バンダイビジュアル株式会社,東京都渋谷区恵比寿一丁目18番14号 恵比寿ファーストスクエア4階・5階,35.6474987,139.7146735
628,https://mediaarts-db.bunka.go.jp/id/C44926,C44926,バンプレスト,東京都品川区東品川4-12-2品川シーサイド ウエストタワー2F,35.6092936,139.7478793
629,https://mediaarts-db.bunka.go.jp/id/C44980,C44980,加賀クリエイト株式会社,東京都中央区,35.6706392,139.7719892
630,https://mediaarts-db.bunka.go.jp/id/C45024,C45024,ティーアンドイーソフト,愛知県名古屋市名東区照が丘10番地,35.1804325,137.0240611
631,https://mediaarts-db.bunka.go.jp/id/C45092,C45092,スターフィッシュ,東京都杉並区高円寺南4-22-2フジビル4F,35.7033458,139.6502402
632,https://mediaarts-db.bunka.go.jp/id/C45104,C45104,エフアンドシー株式会社,東京都新宿区高田馬場4-8-4 ORAGAビル9F,35.7135961,139.7033019
633,https://mediaarts-db.bunka.go.jp/id/C44860,C44860,Codemasters,"Southam, Warwickshire, England",52.2505049,-1.389719
634,https://mediaarts-db.bunka.go.jp/id/C44861,C44861,コードマスターズ株式会社,東京都目黒区,35.6414529,139.6980773
635,https://mediaarts-db.bunka.go.jp/id/C44856,C44856,ゲームアーツ,東京都千代田区丸の内一丁目11番1号,35.6780553,139.7668852
636,https://mediaarts-db.bunka.go.jp/id/C44863,C44863,コナミ,東京都港区赤坂九丁目7番2号ミッドタウン・イースト,35.6659803,139.7308747
637,https://mediaarts-db.bunka.go.jp/id/C44857,C44857,ゲームドゥ有限会社,"北海道札幌市豊平区平岸二条6丁目2-18
ランドビル平岸3・4Ｆ",43.0358555,141.3690852
638,https://mediaarts-db.bunka.go.jp/id/C44854,C44854,クロン,東京都足立区中央本町1丁目19-2,35.7757935,139.8034967
639,https://mediaarts-db.bunka.go.jp/id/C44855,C44855,ケイブ,東京都目黒区上目黒2丁目1番1号中目黒GTタワー9階,35.6436278,139.6989839
640,https://mediaarts-db.bunka.go.jp/id/C44865,C44865,サイバーステップ株式会社,東京都杉並区和泉1-22-19 朝日生命代田橋ビル4階,35.67503,139.6589999
641,https://mediaarts-db.bunka.go.jp/id/C44864,C44864,コンパイル,東京都台東区東上野4丁目17番7-206号,35.7139738,139.7810637
642,https://mediaarts-db.bunka.go.jp/id/C44866,C44866,サミー株式会社,"東京都品川区西品川1丁目1番1号
住友不動産大崎ガーデンタワー",35.6149384,139.731068
643,https://mediaarts-db.bunka.go.jp/id/C44867,C44867,サンタエンタテイメント,東京都豊島区池袋2丁目48-1 信友山の手池袋ビル4F・9F,35.7334845,139.7116013
644,https://mediaarts-db.bunka.go.jp/id/C44870,C44870,ジー・モード,東京都品川区東品川四丁目12番8号 品川シーサイドイーストタワー7階,35.6090599,139.74889
645,https://mediaarts-db.bunka.go.jp/id/C44869,C44869,サン電子,愛知県名古屋市中村区平池町四丁目60番12 グローバルゲート20階,35.1621652,136.8834046
646,https://mediaarts-db.bunka.go.jp/id/C44873,C44873,システムソフト・アルファー株式会社,東京都渋谷区東一丁目26番30号渋谷イーストビル,35.6552877,139.7068737
647,https://mediaarts-db.bunka.go.jp/id/C44871,C44871,ジースタイル,北海道札幌市中央区南8条西4丁目422番地5 グランドパークビル8F,43.0510428,141.3541485
648,https://mediaarts-db.bunka.go.jp/id/C44872,C44872,システムスリージャパン,東京都目黒区鷹番２丁目２０番１２－２０１号,35.6292366,139.686212
649,https://mediaarts-db.bunka.go.jp/id/C44868,C44868,サンライズインタラクティブ,東京都新宿区高田馬場3-22-1相川ビル4F,35.7123849,139.6994239
650,https://mediaarts-db.bunka.go.jp/id/C44848,C44848,クオリティコンフィデンス株式会社,東京都豊島区池袋4-29-6アクシア池袋902　,35.7384345,139.7107236
